customer_id,total_sessions,total_purchases,total_revenue,average_order_value,average_pages_viewed,average_time_on_site,average_rating,total_quantity,average_discount,cart_additions,cart_abandoned,purchase_rate,abandonment_rate
2316,1,0,0.0,0.0,1.0,56.0,4.0,2,30.0,0,0,0.0,0.0
2317,2,0,0.0,0.0,16.0,1144.0,4.0,5,5.0,0,0,0.0,0.0
2318,5,0,0.0,0.0,12.2,774.4,4.0,11,10.0,3,3,0.0,1.0
2319,5,1,799.92,159.98399999999998,13.8,1104.4,4.2,11,11.0,2,1,0.2,0.5
2320,5,0,0.0,0.0,8.4,808.4,4.0,15,7.0,3,3,0.0,1.0
2321,1,0,0.0,0.0,2.0,300.0,4.0,4,15.0,1,1,0.0,1.0
2323,3,0,0.0,0.0,14.666666666666666,1340.3333333333333,4.0,4,15.0,2,2,0.0,1.0
2324,2,1,632.77,316.385,13.0,640.0,4.0,2,5.0,2,1,0.5,0.5
2325,4,1,5234.01,1308.5025,8.0,1024.5,4.0,8,7.5,2,1,0.25,0.5
2326,3,0,0.0,0.0,8.666666666666666,1091.3333333333333,4.0,10,5.0,3,3,0.0,1.0
2327,1,1,354.06,354.06,4.0,1698.0,5.0,3,5.0,1,0,1.0,0.0
2328,1,0,0.0,0.0,20.0,250.0,4.0,1,5.0,0,0,0.0,0.0
2329,6,2,2434.0,405.6666666666667,11.666666666666666,808.6666666666666,4.0,15,16.666666666666668,4,2,0.3333333333333333,0.5
2330,2,0,0.0,0.0,11.0,1240.0,4.0,8,10.0,0,0,0.0,0.0
2331,5,0,0.0,0.0,9.2,776.2,4.0,8,3.0,4,4,0.0,1.0
2332,1,0,0.0,0.0,9.0,170.0,4.0,2,15.0,1,1,0.0,1.0
2333,1,0,0.0,0.0,23.0,588.0,4.0,1,15.0,0,0,0.0,0.0
2334,3,0,0.0,0.0,9.666666666666666,664.3333333333334,4.0,7,3.3333333333333335,1,1,0.0,1.0
2335,5,2,3961.23,792.246,12.4,529.4,4.4,9,7.0,4,2,0.4,0.5
2336,1,0,0.0,0.0,6.0,322.0,4.0,1,0.0,0,0,0.0,0.0
2337,5,0,0.0,0.0,13.0,896.8,4.0,9,8.0,4,4,0.0,1.0
2338,2,0,0.0,0.0,5.0,1119.5,4.0,4,0.0,2,2,0.0,1.0
2340,1,0,0.0,0.0,2.0,665.0,4.0,3,0.0,1,1,0.0,1.0
2341,1,0,0.0,0.0,8.0,34.0,4.0,2,10.0,1,1,0.0,1.0
2342,2,0,0.0,0.0,18.5,136.5,4.0,5,20.0,2,2,0.0,1.0
2343,2,0,0.0,0.0,15.0,1360.5,4.0,7,15.0,0,0,0.0,0.0
2344,3,2,2970.8500000000004,990.2833333333334,10.666666666666666,908.0,2.6666666666666665,5,15.0,2,0,0.6666666666666666,0.0
2345,4,0,0.0,0.0,15.0,786.5,4.0,11,5.0,2,2,0.0,1.0
2347,6,2,3007.0,501.1666666666667,7.666666666666667,1033.1666666666667,3.5,19,14.166666666666666,4,2,0.3333333333333333,0.5
2348,2,0,0.0,0.0,23.5,607.0,4.0,8,10.0,2,2,0.0,1.0
2349,5,2,4454.23,890.8459999999999,14.2,744.2,3.4,15,12.0,3,1,0.4,0.3333333333333333
2350,3,1,1769.0,589.6666666666666,15.666666666666666,1196.0,4.333333333333333,9,10.0,3,2,0.3333333333333333,0.6666666666666666
2351,1,0,0.0,0.0,16.0,1424.0,4.0,1,0.0,1,1,0.0,1.0
2352,2,0,0.0,0.0,2.0,396.5,4.0,4,5.0,2,2,0.0,1.0
2353,3,0,0.0,0.0,13.0,593.6666666666666,4.0,9,10.0,1,1,0.0,1.0
2355,6,2,2391.05,398.5083333333334,13.333333333333334,966.5,4.166666666666667,14,7.5,4,2,0.3333333333333333,0.5
2356,2,0,0.0,0.0,16.0,1116.5,4.0,5,22.5,1,1,0.0,1.0
2357,1,1,484.42,484.42,10.0,925.0,4.0,1,0.0,1,0,1.0,0.0
2358,2,0,0.0,0.0,7.0,797.0,4.0,2,5.0,2,2,0.0,1.0
2359,5,3,10788.55,2157.71,17.4,1344.6,3.8,15,8.0,3,0,0.6,0.0
2360,1,0,0.0,0.0,17.0,842.0,4.0,3,0.0,1,1,0.0,1.0
2361,4,1,1184.9,296.225,17.25,710.5,4.0,10,7.5,4,3,0.25,0.75
2362,2,0,0.0,0.0,19.0,124.5,4.0,4,30.0,1,1,0.0,1.0
2363,4,1,423.72,105.93,20.25,981.0,3.75,11,6.25,1,0,0.25,0.0
2364,2,1,4331.28,2165.64,21.5,316.5,4.5,5,0.0,1,0,0.5,0.0
2365,3,1,495.65,165.21666666666667,11.333333333333334,1047.6666666666667,4.0,6,15.0,3,2,0.3333333333333333,0.6666666666666666
2366,2,0,0.0,0.0,17.5,1222.5,4.0,5,2.5,0,0,0.0,0.0
2367,1,1,1637.1,1637.1,3.0,1215.0,4.0,3,0.0,1,0,1.0,0.0
2368,3,1,793.74,264.58,9.0,186.66666666666666,4.0,5,6.666666666666667,2,1,0.3333333333333333,0.5
2370,6,1,540.62,90.10333333333334,8.333333333333334,932.0,4.166666666666667,17,15.0,3,2,0.16666666666666666,0.6666666666666666
2371,2,0,0.0,0.0,4.0,982.0,4.0,8,5.0,1,1,0.0,1.0
2372,3,0,0.0,0.0,14.666666666666666,721.6666666666666,4.0,9,23.333333333333332,2,2,0.0,1.0
2373,2,0,0.0,0.0,10.0,1322.5,4.0,3,2.5,1,1,0.0,1.0
2374,4,0,0.0,0.0,11.0,515.5,4.0,11,8.75,4,4,0.0,1.0
2375,8,1,3161.86,395.2325,8.625,470.625,4.125,21,6.25,8,7,0.125,0.875
2376,4,1,1353.56,338.39,8.25,1189.5,4.25,14,5.0,3,2,0.25,0.6666666666666666
2377,4,0,0.0,0.0,16.25,1255.0,4.0,10,6.25,3,3,0.0,1.0
2378,5,2,5497.6,1099.52,9.2,942.2,3.6,16,6.0,3,1,0.4,0.3333333333333333
2379,2,0,0.0,0.0,7.5,552.5,4.0,5,0.0,1,1,0.0,1.0
2380,3,0,0.0,0.0,12.666666666666666,1105.0,4.0,5,20.0,1,1,0.0,1.0
2381,7,1,869.54,124.22,7.0,1014.7142857142857,4.0,21,12.857142857142858,4,3,0.14285714285714285,0.75
2382,6,0,0.0,0.0,16.666666666666668,696.8333333333334,4.0,20,5.0,3,3,0.0,1.0
2383,3,0,0.0,0.0,8.333333333333334,1010.3333333333334,4.0,8,8.333333333333334,1,1,0.0,1.0
2385,5,1,2476.74,495.34799999999996,14.8,1326.0,4.2,9,9.0,4,3,0.2,0.75
2386,2,0,0.0,0.0,21.5,1021.5,4.0,8,7.5,1,1,0.0,1.0
2387,2,1,643.25,321.625,10.5,1210.5,4.5,3,0.0,2,1,0.5,0.5
2388,6,1,1168.64,194.77333333333334,13.5,792.5,4.166666666666667,12,7.5,2,1,0.16666666666666666,0.5
2389,4,0,0.0,0.0,18.0,1186.0,4.0,13,7.5,2,2,0.0,1.0
2390,3,1,1128.06,376.02,17.0,1064.3333333333333,4.333333333333333,8,5.0,1,0,0.3333333333333333,0.0
2391,1,0,0.0,0.0,11.0,836.0,4.0,3,10.0,1,1,0.0,1.0
2392,4,0,0.0,0.0,9.25,749.5,4.0,9,6.25,4,4,0.0,1.0
2393,1,0,0.0,0.0,17.0,953.0,4.0,4,0.0,0,0,0.0,0.0
2394,3,1,2244.2,748.0666666666666,16.0,529.6666666666666,4.0,10,8.333333333333334,3,2,0.3333333333333333,0.6666666666666666
2395,5,1,963.64,192.728,13.4,804.2,4.2,9,10.0,4,3,0.2,0.75
2396,4,2,3426.21,856.5525,11.75,952.25,4.25,7,6.25,2,0,0.5,0.0
2397,1,0,0.0,0.0,6.0,161.0,4.0,1,0.0,1,1,0.0,1.0
2398,4,2,7151.139999999999,1787.7849999999999,15.0,707.5,4.0,11,7.5,4,2,0.5,0.5
2399,3,1,256.94,85.64666666666666,12.333333333333334,867.3333333333334,4.333333333333333,8,5.0,1,0,0.3333333333333333,0.0
2400,2,0,0.0,0.0,5.0,80.5,4.0,3,5.0,0,0,0.0,0.0
2401,5,0,0.0,0.0,11.0,1260.4,4.0,16,7.0,3,3,0.0,1.0
2402,3,2,4831.389999999999,1610.4633333333331,19.333333333333332,1154.3333333333333,3.3333333333333335,6,6.666666666666667,2,0,0.6666666666666666,0.0
2403,2,0,0.0,0.0,8.0,453.5,4.0,5,22.5,1,1,0.0,1.0
2405,3,1,1034.52,344.84,13.333333333333334,1214.0,3.0,7,8.333333333333334,3,2,0.3333333333333333,0.6666666666666666
2406,6,1,2242.92,373.82,9.833333333333334,723.6666666666666,3.6666666666666665,11,5.833333333333333,6,5,0.16666666666666666,0.8333333333333334
2407,3,1,242.01,80.67,9.333333333333334,605.3333333333334,4.333333333333333,6,3.3333333333333335,3,2,0.3333333333333333,0.6666666666666666
2409,2,0,0.0,0.0,16.0,566.0,4.0,5,12.5,0,0,0.0,0.0
2410,5,1,1982.73,396.546,13.2,699.6,3.6,12,3.0,5,4,0.2,0.8
2411,2,0,0.0,0.0,14.0,1076.5,4.0,6,17.5,1,1,0.0,1.0
2412,2,2,842.66,421.33,10.5,952.0,4.5,5,15.0,2,0,1.0,0.0
2413,4,0,0.0,0.0,3.5,1200.0,4.0,7,10.0,3,3,0.0,1.0
2414,2,0,0.0,0.0,19.0,747.0,4.0,4,5.0,1,1,0.0,1.0
2415,2,1,2792.32,1396.16,14.0,1302.0,4.0,5,2.5,1,0,0.5,0.0
2416,1,0,0.0,0.0,9.0,1151.0,4.0,1,10.0,0,0,0.0,0.0
2417,4,3,7266.429999999999,1816.6074999999998,14.0,1247.25,3.0,14,12.5,4,1,0.75,0.25
2418,5,3,3150.91,630.182,11.8,736.0,3.4,12,0.0,4,1,0.6,0.25
2419,3,1,262.53,87.50999999999999,16.0,1109.3333333333333,4.0,5,10.0,2,1,0.3333333333333333,0.5
2420,1,0,0.0,0.0,24.0,494.0,4.0,2,0.0,1,1,0.0,1.0
2421,2,2,4790.17,2395.085,23.0,888.0,2.5,3,0.0,2,0,1.0,0.0
2422,4,3,2554.2200000000003,638.5550000000001,14.0,1176.25,4.75,13,10.0,4,1,0.75,0.25
2423,4,2,1721.88,430.47,18.0,923.5,3.25,8,8.75,3,1,0.5,0.3333333333333333
2424,3,1,3172.36,1057.4533333333334,16.0,1329.0,4.0,11,16.666666666666668,2,1,0.3333333333333333,0.5
2425,2,1,1592.51,796.255,8.0,477.5,4.5,8,10.0,1,0,0.5,0.0
2426,4,0,0.0,0.0,8.0,730.25,4.0,12,8.75,3,3,0.0,1.0
2427,1,0,0.0,0.0,6.0,58.0,4.0,1,10.0,1,1,0.0,1.0
2428,2,0,0.0,0.0,7.5,821.0,4.0,5,12.5,1,1,0.0,1.0
2429,4,1,3957.48,989.37,12.5,824.0,4.0,8,13.75,3,2,0.25,0.6666666666666666
2430,2,1,641.88,320.94,4.0,572.0,4.5,6,0.0,1,0,0.5,0.0
2431,4,2,2341.2799999999997,585.3199999999999,11.75,958.5,4.0,11,5.0,2,0,0.5,0.0
2434,1,0,0.0,0.0,10.0,1484.0,4.0,4,15.0,1,1,0.0,1.0
2435,4,2,5916.63,1479.1575,11.25,746.75,3.25,15,5.0,3,1,0.5,0.3333333333333333
2436,1,1,1363.24,1363.24,6.0,154.0,4.0,3,5.0,1,0,1.0,0.0
2437,2,0,0.0,0.0,16.5,1105.0,4.0,3,0.0,1,1,0.0,1.0
2438,3,1,4495.8,1498.6000000000001,10.0,1284.6666666666667,4.0,12,0.0,3,2,0.3333333333333333,0.6666666666666666
2439,3,0,0.0,0.0,13.0,643.0,4.0,6,1.6666666666666667,3,3,0.0,1.0
2440,5,1,1616.89,323.37800000000004,11.6,580.4,4.2,13,12.0,4,3,0.2,0.75
2441,3,0,0.0,0.0,9.0,448.0,4.0,7,6.666666666666667,3,3,0.0,1.0
2442,5,0,0.0,0.0,12.8,1053.6,4.0,14,9.0,3,3,0.0,1.0
2443,4,2,1095.1399999999999,273.78499999999997,13.75,905.75,3.25,8,0.0,3,1,0.5,0.3333333333333333
2444,2,0,0.0,0.0,15.5,478.0,4.0,3,22.5,2,2,0.0,1.0
2445,4,0,0.0,0.0,16.75,1051.5,4.0,7,5.0,2,2,0.0,1.0
2446,6,1,6305.0,1050.8333333333333,12.833333333333334,993.1666666666666,3.8333333333333335,21,4.166666666666667,4,3,0.16666666666666666,0.75
2447,1,0,0.0,0.0,18.0,992.0,4.0,3,0.0,1,1,0.0,1.0
2448,3,1,3704.66,1234.8866666666665,9.0,1033.6666666666667,4.0,6,10.0,3,2,0.3333333333333333,0.6666666666666666
2449,4,0,0.0,0.0,14.25,859.75,4.0,12,5.0,4,4,0.0,1.0
2450,1,0,0.0,0.0,21.0,189.0,4.0,1,0.0,1,1,0.0,1.0
2451,5,2,4754.38,950.876,12.8,699.6,3.8,17,6.0,3,1,0.4,0.3333333333333333
2453,3,2,8017.26,2672.42,6.0,628.0,4.333333333333333,9,5.0,3,1,0.6666666666666666,0.3333333333333333
2454,1,0,0.0,0.0,8.0,1725.0,4.0,2,0.0,0,0,0.0,0.0
2455,4,1,2008.08,502.02,10.75,849.5,3.75,9,3.75,3,2,0.25,0.6666666666666666
2456,3,0,0.0,0.0,10.666666666666666,562.0,4.0,8,5.0,2,2,0.0,1.0
2457,3,0,0.0,0.0,7.333333333333333,265.6666666666667,4.0,7,6.666666666666667,2,2,0.0,1.0
2458,3,1,1843.14,614.38,12.0,645.0,3.3333333333333335,9,10.0,2,1,0.3333333333333333,0.5
2459,2,1,1398.81,699.405,9.0,484.0,4.0,5,7.5,1,0,0.5,0.0
2460,2,1,634.56,317.28,6.0,245.0,3.5,2,15.0,2,1,0.5,0.5
2461,5,1,3136.9,627.38,13.4,982.2,4.0,14,15.0,3,2,0.2,0.6666666666666666
2462,6,2,3195.4700000000003,532.5783333333334,8.666666666666666,985.1666666666666,3.6666666666666665,13,12.5,3,1,0.3333333333333333,0.3333333333333333
2464,4,0,0.0,0.0,12.75,1165.25,4.0,9,7.5,2,2,0.0,1.0
2465,4,2,1060.6599999999999,265.16499999999996,11.75,1101.0,3.5,8,2.5,4,2,0.5,0.5
2466,3,1,1050.38,350.1266666666667,17.666666666666668,1023.6666666666666,3.0,7,0.0,3,2,0.3333333333333333,0.6666666666666666
2467,2,0,0.0,0.0,10.5,828.5,4.0,3,10.0,1,1,0.0,1.0
2468,3,0,0.0,0.0,10.666666666666666,1199.0,4.0,7,15.0,1,1,0.0,1.0
2469,2,2,2834.2,1417.1,16.0,1302.5,3.5,6,10.0,2,0,1.0,0.0
2470,4,0,0.0,0.0,13.75,664.25,4.0,13,3.75,2,2,0.0,1.0
2471,2,0,0.0,0.0,7.5,753.0,4.0,7,5.0,1,1,0.0,1.0
2472,3,1,2631.31,877.1033333333334,19.333333333333332,1144.6666666666667,3.0,10,5.0,2,1,0.3333333333333333,0.5
2473,4,0,0.0,0.0,10.75,680.5,4.0,9,5.0,2,2,0.0,1.0
2474,2,1,2877.06,1438.53,12.0,1562.5,4.0,6,17.5,2,1,0.5,0.5
2475,2,0,0.0,0.0,15.5,272.0,4.0,8,0.0,1,1,0.0,1.0
2476,1,1,1014.83,1014.83,12.0,1120.0,3.0,1,0.0,1,0,1.0,0.0
2477,1,0,0.0,0.0,10.0,1335.0,4.0,3,0.0,1,1,0.0,1.0
2478,1,1,619.42,619.42,21.0,404.0,2.0,1,10.0,1,0,1.0,0.0
2479,3,0,0.0,0.0,13.0,788.6666666666666,4.0,11,6.666666666666667,1,1,0.0,1.0
2480,2,0,0.0,0.0,19.5,1416.0,4.0,3,7.5,0,0,0.0,0.0
2481,2,0,0.0,0.0,12.0,1724.0,4.0,4,7.5,2,2,0.0,1.0
2482,2,0,0.0,0.0,4.5,1016.5,4.0,7,12.5,1,1,0.0,1.0
2483,2,0,0.0,0.0,13.5,1141.5,4.0,5,15.0,1,1,0.0,1.0
2484,4,1,442.98,110.745,14.25,911.25,3.5,8,8.75,2,1,0.25,0.5
2485,4,0,0.0,0.0,16.5,638.5,4.0,9,10.0,4,4,0.0,1.0
2486,3,1,986.19,328.73,17.333333333333332,1242.0,3.0,5,5.0,3,2,0.3333333333333333,0.6666666666666666
2487,4,1,3466.22,866.555,11.0,970.25,3.5,8,7.5,2,1,0.25,0.5
2488,5,3,2745.75,549.15,12.6,1205.0,3.4,11,11.0,3,0,0.6,0.0
2489,5,1,384.48,76.896,10.0,1490.8,4.2,10,7.0,4,3,0.2,0.75
2490,2,1,1874.09,937.045,11.5,411.0,4.0,5,15.0,1,0,0.5,0.0
2491,2,1,1057.06,528.53,9.5,968.5,4.0,3,7.5,2,1,0.5,0.5
2492,4,1,1765.4,441.35,7.5,868.25,4.25,8,11.25,2,1,0.25,0.5
2493,6,0,0.0,0.0,13.833333333333334,525.6666666666666,4.0,16,8.333333333333334,4,4,0.0,1.0
2494,5,1,174.93,34.986000000000004,9.0,587.8,4.2,13,8.0,3,2,0.2,0.6666666666666666
2495,2,0,0.0,0.0,15.0,683.0,4.0,3,0.0,1,1,0.0,1.0
2497,1,0,0.0,0.0,4.0,104.0,4.0,2,0.0,1,1,0.0,1.0
2498,2,1,2589.03,1294.515,10.0,584.5,3.5,8,15.0,1,0,0.5,0.0
2499,3,0,0.0,0.0,7.666666666666667,421.0,4.0,8,13.333333333333334,2,2,0.0,1.0
2501,4,1,289.33,72.3325,13.25,1488.5,4.0,11,7.5,2,1,0.25,0.5
2502,1,0,0.0,0.0,18.0,30.0,4.0,3,20.0,1,1,0.0,1.0
2503,3,1,1406.12,468.70666666666665,11.0,800.3333333333334,4.333333333333333,7,11.666666666666666,2,1,0.3333333333333333,0.5
2505,2,0,0.0,0.0,8.0,1419.5,4.0,6,2.5,2,2,0.0,1.0
2506,6,1,5779.33,963.2216666666667,7.833333333333333,736.5,4.166666666666667,18,5.0,3,2,0.16666666666666666,0.6666666666666666
2507,1,1,943.81,943.81,1.0,661.0,4.0,2,30.0,1,0,1.0,0.0
2508,1,0,0.0,0.0,21.0,716.0,4.0,2,15.0,0,0,0.0,0.0
2509,5,4,9080.46,1816.0919999999999,10.2,278.8,3.2,15,2.0,4,0,0.8,0.0
2510,1,1,655.47,655.47,6.0,1587.0,5.0,2,10.0,1,0,1.0,0.0
2511,6,1,3293.65,548.9416666666667,9.333333333333334,891.1666666666666,4.166666666666667,18,8.333333333333334,5,4,0.16666666666666666,0.8
2512,1,0,0.0,0.0,10.0,1376.0,4.0,1,0.0,0,0,0.0,0.0
2513,1,0,0.0,0.0,13.0,1026.0,4.0,3,0.0,1,1,0.0,1.0
2514,3,0,0.0,0.0,14.333333333333334,847.0,4.0,12,15.0,1,1,0.0,1.0
2515,6,2,2717.28,452.88000000000005,13.5,1016.6666666666666,4.0,16,14.166666666666666,5,3,0.3333333333333333,0.6
2516,1,0,0.0,0.0,1.0,1234.0,4.0,4,10.0,1,1,0.0,1.0
2517,2,2,4964.02,2482.01,9.0,1471.0,4.0,5,7.5,2,0,1.0,0.0
2518,2,0,0.0,0.0,14.5,871.5,4.0,3,0.0,1,1,0.0,1.0
2519,3,2,1165.01,388.33666666666664,14.0,697.0,3.3333333333333335,6,18.333333333333332,3,1,0.6666666666666666,0.3333333333333333
2521,1,0,0.0,0.0,13.0,942.0,4.0,2,15.0,1,1,0.0,1.0
2522,3,1,2041.77,680.59,12.0,751.6666666666666,4.333333333333333,9,0.0,1,0,0.3333333333333333,0.0
2523,3,0,0.0,0.0,19.666666666666668,844.6666666666666,4.0,7,11.666666666666666,1,1,0.0,1.0
2524,6,1,544.2,90.7,14.5,1313.3333333333333,4.0,17,7.5,6,5,0.16666666666666666,0.8333333333333334
2525,1,0,0.0,0.0,1.0,363.0,4.0,4,0.0,0,0,0.0,0.0
2526,3,2,4137.12,1379.04,16.0,811.3333333333334,3.6666666666666665,9,15.0,3,1,0.6666666666666666,0.3333333333333333
2527,3,2,4376.7,1458.8999999999999,8.666666666666666,1126.6666666666667,4.333333333333333,8,6.666666666666667,3,1,0.6666666666666666,0.3333333333333333
2528,5,1,325.58,65.116,16.0,643.6,4.0,13,10.0,4,3,0.2,0.75
2529,4,0,0.0,0.0,18.0,810.75,4.0,10,11.25,3,3,0.0,1.0
2530,1,0,0.0,0.0,23.0,1534.0,4.0,1,20.0,0,0,0.0,0.0
2531,2,0,0.0,0.0,8.5,1441.5,4.0,6,10.0,0,0,0.0,0.0
2532,5,1,2456.1,491.21999999999997,14.6,796.4,3.8,9,10.0,3,2,0.2,0.6666666666666666
2533,4,1,3765.61,941.4025,12.0,1265.25,3.5,9,8.75,4,3,0.25,0.75
2534,5,1,2291.33,458.26599999999996,6.6,687.8,4.2,16,17.0,5,4,0.2,0.8
2535,3,1,800.73,266.91,15.0,1012.6666666666666,3.6666666666666665,5,16.666666666666668,2,1,0.3333333333333333,0.5
2536,2,0,0.0,0.0,13.0,1311.5,4.0,5,5.0,0,0,0.0,0.0
2538,1,0,0.0,0.0,14.0,500.0,4.0,2,20.0,0,0,0.0,0.0
2539,1,0,0.0,0.0,22.0,339.0,4.0,3,20.0,1,1,0.0,1.0
2540,3,0,0.0,0.0,9.0,1356.6666666666667,4.0,9,18.333333333333332,1,1,0.0,1.0
2541,1,0,0.0,0.0,19.0,49.0,4.0,2,15.0,1,1,0.0,1.0
2543,1,1,308.43,308.43,8.0,450.0,5.0,1,25.0,1,0,1.0,0.0
2544,2,0,0.0,0.0,12.5,599.0,4.0,6,2.5,1,1,0.0,1.0
2545,6,0,0.0,0.0,13.5,633.5,4.0,13,10.833333333333334,2,2,0.0,1.0
2546,5,1,5820.69,1164.138,13.6,374.4,4.2,17,4.0,3,2,0.2,0.6666666666666666
2547,2,0,0.0,0.0,17.0,1330.5,4.0,5,2.5,2,2,0.0,1.0
2548,2,0,0.0,0.0,9.0,118.0,4.0,5,5.0,1,1,0.0,1.0
2549,6,2,4126.59,687.765,9.666666666666666,1066.6666666666667,3.5,12,5.0,4,2,0.3333333333333333,0.5
2550,1,0,0.0,0.0,2.0,1544.0,4.0,4,0.0,1,1,0.0,1.0
2551,4,2,2166.74,541.685,13.75,1171.0,4.25,8,12.5,3,1,0.5,0.3333333333333333
2552,1,0,0.0,0.0,18.0,1108.0,4.0,1,0.0,0,0,0.0,0.0
2553,2,0,0.0,0.0,16.5,412.0,4.0,2,10.0,1,1,0.0,1.0
2554,1,0,0.0,0.0,10.0,848.0,4.0,3,10.0,0,0,0.0,0.0
2555,2,0,0.0,0.0,11.0,223.0,4.0,2,12.5,0,0,0.0,0.0
2556,5,1,4668.81,933.7620000000001,12.6,793.4,3.8,13,11.0,4,3,0.2,0.75
2557,3,1,1406.84,468.94666666666666,16.333333333333332,1322.0,4.333333333333333,9,8.333333333333334,1,0,0.3333333333333333,0.0
2558,7,3,7011.08,1001.5828571428572,14.0,770.0,4.142857142857143,13,8.571428571428571,5,2,0.42857142857142855,0.4
2559,4,1,3969.94,992.485,17.25,838.5,4.25,8,6.25,3,2,0.25,0.6666666666666666
2560,3,0,0.0,0.0,18.0,238.66666666666666,4.0,6,10.0,3,3,0.0,1.0
2561,1,0,0.0,0.0,21.0,1588.0,4.0,3,20.0,1,1,0.0,1.0
2562,1,0,0.0,0.0,15.0,1043.0,4.0,4,15.0,1,1,0.0,1.0
2563,3,0,0.0,0.0,16.0,518.0,4.0,5,0.0,1,1,0.0,1.0
2564,2,1,3319.36,1659.68,9.0,776.0,4.5,4,7.5,1,0,0.5,0.0
2565,3,0,0.0,0.0,17.0,906.3333333333334,4.0,7,16.666666666666668,1,1,0.0,1.0
2567,4,1,602.4,150.6,15.25,1445.0,4.0,14,5.0,2,1,0.25,0.5
2568,2,0,0.0,0.0,13.5,1507.5,4.0,5,7.5,1,1,0.0,1.0
2569,6,1,217.17,36.195,16.166666666666668,1019.5,4.0,9,13.333333333333334,5,4,0.16666666666666666,0.8
2570,6,0,0.0,0.0,8.0,652.1666666666666,4.0,14,8.333333333333334,5,5,0.0,1.0
2571,6,0,0.0,0.0,10.0,811.0,4.0,20,10.0,5,5,0.0,1.0
2572,2,1,1479.39,739.695,21.5,1220.5,4.0,6,15.0,1,0,0.5,0.0
2573,3,1,233.0,77.66666666666667,16.333333333333332,651.3333333333334,3.3333333333333335,9,10.0,3,2,0.3333333333333333,0.6666666666666666
2574,6,3,8379.22,1396.5366666666666,6.666666666666667,1218.5,3.8333333333333335,19,8.333333333333334,5,2,0.5,0.4
2575,3,0,0.0,0.0,12.0,1460.0,4.0,4,5.0,1,1,0.0,1.0
2576,3,1,1934.76,644.92,20.666666666666668,524.6666666666666,4.333333333333333,4,16.666666666666668,2,1,0.3333333333333333,0.5
2577,3,1,1496.55,498.84999999999997,5.333333333333333,760.6666666666666,3.3333333333333335,4,0.0,2,1,0.3333333333333333,0.5
2578,2,0,0.0,0.0,6.5,878.5,4.0,6,0.0,1,1,0.0,1.0
2579,1,0,0.0,0.0,4.0,789.0,4.0,4,0.0,0,0,0.0,0.0
2580,1,0,0.0,0.0,24.0,1285.0,4.0,4,5.0,0,0,0.0,0.0
2581,1,0,0.0,0.0,18.0,1603.0,4.0,2,5.0,1,1,0.0,1.0
2582,3,0,0.0,0.0,12.666666666666666,576.6666666666666,4.0,6,5.0,2,2,0.0,1.0
2583,6,1,473.5,78.91666666666667,8.833333333333334,683.1666666666666,4.0,17,17.5,2,1,0.16666666666666666,0.5
2584,3,1,3175.56,1058.52,5.666666666666667,870.0,4.0,7,15.0,3,2,0.3333333333333333,0.6666666666666666
2585,5,3,10070.72,2014.1439999999998,13.0,797.0,3.6,12,15.0,5,2,0.6,0.4
2586,3,1,4102.48,1367.493333333333,13.666666666666666,838.6666666666666,4.0,7,10.0,2,1,0.3333333333333333,0.5
2587,8,0,0.0,0.0,15.0,616.5,4.0,18,11.25,5,5,0.0,1.0
2589,3,0,0.0,0.0,13.333333333333334,768.3333333333334,4.0,7,20.0,0,0,0.0,0.0
2590,3,2,1663.9,554.6333333333333,6.333333333333333,435.3333333333333,2.6666666666666665,8,6.666666666666667,2,0,0.6666666666666666,0.0
2591,2,1,3883.94,1941.97,3.5,1059.0,4.5,6,0.0,1,0,0.5,0.0
2592,4,0,0.0,0.0,10.0,1020.25,4.0,8,7.5,0,0,0.0,0.0
2594,3,0,0.0,0.0,12.333333333333334,747.6666666666666,4.0,7,10.0,2,2,0.0,1.0
2595,5,1,822.96,164.592,9.0,812.8,4.2,12,16.0,2,1,0.2,0.5
2596,2,1,425.54,212.77,2.0,906.0,3.0,3,12.5,2,1,0.5,0.5
2597,2,1,3559.62,1779.81,14.5,903.0,3.0,4,5.0,1,0,0.5,0.0
2598,2,0,0.0,0.0,11.0,294.0,4.0,7,7.5,2,2,0.0,1.0
2599,1,1,2026.4,2026.4,20.0,1646.0,5.0,4,10.0,1,0,1.0,0.0
2600,3,1,819.53,273.1766666666667,15.666666666666666,835.6666666666666,4.0,6,11.666666666666666,2,1,0.3333333333333333,0.5
2601,4,3,2820.4300000000003,705.1075000000001,15.75,1296.5,3.75,10,11.25,3,0,0.75,0.0
2602,4,1,5324.58,1331.145,21.5,1195.75,4.0,14,13.75,2,1,0.25,0.5
2603,4,0,0.0,0.0,13.75,946.25,4.0,12,8.75,2,2,0.0,1.0
2604,5,0,0.0,0.0,17.4,850.6,4.0,13,9.0,3,3,0.0,1.0
2605,2,0,0.0,0.0,11.5,574.5,4.0,4,10.0,1,1,0.0,1.0
2606,2,0,0.0,0.0,10.5,402.5,4.0,2,5.0,0,0,0.0,0.0
2607,2,2,8590.07,4295.035,18.5,602.0,3.5,6,2.5,2,0,1.0,0.0
2608,3,1,2632.28,877.4266666666667,18.333333333333332,1445.3333333333333,4.333333333333333,8,3.3333333333333335,3,2,0.3333333333333333,0.6666666666666666
2609,2,0,0.0,0.0,18.5,238.5,4.0,6,7.5,1,1,0.0,1.0
